,rb?,te?,age,max_pts,avg_pts,last_pts,3_yr_trail_avg_fppg,injury_risk,last_yr_games_played,hit_rate,Draft Pick,Breakout Age,cdr,id,year
491,0,0,26.4,86.2,46.59993333333333,48.7998,3.4910666666666668,0.5625,14.0,0.0,,,5.6,Cam Sims,2022
492,0,0,26.4,30.0,19.0,11.0,2.625,0.5,4.0,0.0,,,13.5,Cameron Batson,2022
493,0,0,29.7,179.20000000000002,75.43333333333334,,,0.4791666666666667,,0.0,,22.0,30.0,Cameron Meredith,2022
494,0,0,34.4,118.3,84.73333333333333,,,0.6458333333333334,,0.0,4.17,20.7,40.8,Cecil Shorts,2022
495,0,0,23.1,232.8,225.2496,232.8,14.0781,1.0,16.0,1.0,1.17,19.4,38.1,CeeDee Lamb,2022
496,0,0,28.0,50.10039999999999,22.30013333333333,,3.2893,0.359375,,0.0,,,11.1,Chad Beebe,2022
497,0,0,27.4,46.6,32.6,,9.32,0.34375,,0.0,4.35,21.6,35.2,Chad Hansen,2022
498,0,0,27.6,41.0,16.866666666666667,,0.0,0.28125,,0.0,3.34,20.9,37.4,Chad Williams,2022
499,0,0,33.3,89.1,51.199999999999996,,,0.625,,0.0,7.1,22.5,49.8,Charles Johnson,2022
500,0,0,29.6,37.4,14.366666666666665,,,0.3333333333333333,,0.0,7.2,,15.3,Charone Peake,2022
501,0,0,23.9,214.9008,190.75065,166.6005,12.269,0.96875,15.0,0.5,2.17,21.2,33.4,Chase Claypool,2022
502,0,0,28.4,113.6,65.75999999999999,65.0,4.33125,0.7916666666666666,16.0,0.0,,19.6,24.1,Chester Rogers,2022
503,0,0,29.6,155.2,82.48564285714285,64.6,6.736933333333333,0.8515625,16.0,0.0,3.12,20.9,29.3,Chris Conley,2022
504,0,0,33.3,63.0,48.150000000000006,,,0.71875,,0.0,4.01,20.6,40.7,Chris Givens,2022
505,0,0,26.3,274.40000000000003,196.64012000000002,242.40019999999998,17.610333333333333,0.8854166666666666,14.0,0.4,3.2,19.5,34.9,Chris Godwin,2022
506,0,0,28.5,26.4,13.049999999999999,,,0.34375,,0.0,,,15.8,Chris Harper,2022
507,0,0,33.6,129.0,74.85000000000001,14.1,3.36,0.6180555555555556,5.0,0.0,,,15.6,Chris Hogan,2022
508,0,0,26.3,8.8,4.4,,2.2,0.1875,,0.0,,,7.4,Chris Lacy,2022
509,0,0,32.7,33.599999999999994,19.499999999999996,,,0.46875,,0.0,,19.9,30.5,Chris Matthews,2022
510,0,0,29.0,66.3,31.0834,55.7004,1.8805666666666667,0.5892857142857143,12.0,0.0,4.09,20.2,23.7,Chris Moore,2022
511,0,0,32.4,28.200000000000003,21.150000000000002,,,0.28125,,0.0,,19.7,21.1,Chris Owusu,2022
512,0,0,26.0,27.1008,17.96666666666667,6.4992,1.6666666666666667,0.71875,16.0,0.0,,,16.5,Christian Blake,2022
513,0,0,25.5,207.61929999999998,161.004675,207.61929999999998,11.823333333333332,0.8625,17.0,0.25,2.15,18.8,36.8,Christian Kirk,2022
514,0,0,31.6,52.8,27.299999999999997,,,0.40625,,0.0,6.29,21.8,29.3,Cobi Hamilton,2022
515,0,0,28.1,37.2,19.5,,2.9,0.3125,,0.0,6.24,20.4,16.9,Cody Core,2022
516,0,0,28.5,7.2999,4.266633333333334,7.2999,2.277766666666667,0.109375,3.0,0.0,,,3.7,Cody Hollister,2022
517,0,0,29.6,65.8,33.300000000000004,,4.7,0.5892857142857143,,0.0,2.24,19.9,27.4,Cody Latimer,2022
518,0,0,26.4,0.0,0.0,0.0,0.0,0.3125,5.0,0.0,,19.7,26.6,Cody Thompson,2022
519,0,0,33.1,207.49949999999998,151.1498375,159.2992,11.963166666666666,0.9652777777777778,16.0,0.125,,21.4,22.4,Cole Beasley,2022
520,0,0,24.7,59.2004,40.3504,21.5004,3.0101500000000003,0.8125,12.0,0.0,5.2,21.0,25.3,Collin Johnson,2022
521,0,0,29.0,439.4993,246.15976,439.4993,18.888733333333334,0.90625,17.0,0.6,3.05,20.2,40.4,Cooper Kupp,2022
522,0,0,31.4,103.60000000000001,78.2,,,0.8958333333333334,,0.0,,21.6,26.7,Corey Brown,2022
523,0,0,27.9,93.0,57.166666666666664,,,0.5625,,0.0,1.15,20.2,44.2,Corey Coleman,2022
524,0,0,27.4,191.3996,133.07994,105.2001,11.0201,0.8333333333333334,9.0,0.0,1.05,18.7,51.6,Corey Davis,2022
525,0,0,30.4,16.200000000000003,16.200000000000003,,,0.1875,,0.0,,20.7,48.3,Corey Washington,2022
526,0,0,26.6,222.4,129.5598,150.2392,10.779200000000001,0.825,17.0,0.25,2.08,19.9,36.9,Courtland Sutton,2022
527,0,0,39.4,2.1,2.1,,,0.0625,,0.0,3.04,19.7,46.7,Courtney Roby,2022
528,0,0,25.8,212.10000000000002,112.47999999999999,9.8,8.933333333333334,0.7604166666666666,5.0,0.2,2.08,20.1,29.0,Curtis Samuel,2022
529,0,0,25.2,28.3,28.3,28.3,2.83,0.625,10.0,0.0,2.24,20.5,44.6,D'Wayne Eskridge,2022
530,0,0,25.7,223.5,110.12505,34.4,11.7718,0.7125,4.0,0.25,2.29,20.0,25.3,D.J. Chark,2022
531,0,0,27.1,6.6000000000000005,6.6000000000000005,6.6000000000000005,2.2,0.1875,3.0,0.0,,22.4,42.7,D.J. Montgomery,2022
532,0,0,25.1,237.50019999999998,209.20004999999998,237.50019999999998,14.4902,0.975,17.0,0.75,1.24,18.4,53.3,D.J. Moore,2022
533,0,0,24.5,271.3008,233.73366666666666,244.3002,14.308966666666668,1.015625,17.0,0.6666666666666666,2.32,19.7,26.4,D.K. Metcalf,2022
534,0,0,26.8,4.5,2.25,,0.9,0.22916666666666666,,0.0,,,14.3,Da'Mari Scott,2022
535,0,0,27.2,66.0,63.9664,,4.59685,0.796875,,0.0,4.13,19.5,25.4,DaeSean Hamilton,2022
536,0,0,32.5,72.0,36.3,,,0.53125,,0.0,,18.8,22.6,Damaris Johnson,2022
537,0,0,29.3,114.8992,48.266400000000004,64.89920000000001,5.832933333333333,0.6339285714285714,17.0,0.0,,20.6,12.5,Damiere Byrd,2022
538,0,0,27.1,37.800000000000004,25.200000000000003,,3.13,0.4375,,0.0,6.01,22.4,24.3,Damion Ratley,2022
539,0,0,24.9,17.5,17.5,,2.5,0.4375,,0.0,,21.2,42.1,Damion Willis,2022
540,0,0,33.6,17.4,17.4,,,0.375,,0.0,,20.9,34.3,Dane Sanzenbacher,2022
541,0,0,28.7,0.0,0.0,,,0.125,,0.0,7.09,19.9,40.0,Daniel Braverman,2022
542,0,0,36.6,148.4,106.7125,68.8,8.533333333333333,0.8541666666666666,8.0,0.0,,,16.1,Danny Amendola,2022
543,0,0,26.6,103.19999999999999,44.585074999999996,25.3401,4.8251,0.5,3.0,0.0,2.12,20.9,31.6,Dante Pettis,2022
544,0,0,29.9,25.799999999999997,17.233333333333334,,0.5,0.484375,,0.0,,21.2,19.0,Darius Jennings,2022
545,0,0,28.2,3.3,3.3,,,0.0625,,0.0,,,14.8,Darius Powe,2022
546,0,0,25.4,169.4,126.33323333333333,68.5997,8.729800000000001,0.890625,13.0,0.0,5.33,20.7,25.4,Darius Slayton,2022
547,0,0,24.6,219.6995,185.89935,219.6995,11.21485,1.03125,17.0,0.5,5.28,18.9,36.5,Darnell Mooney,2022
548,0,0,35.3,64.9,25.480000000000004,,,0.475,,0.0,1.07,19.5,30.6,Darrius Heyward-Bey,2022
549,0,0,26.6,7.6,3.1999999999999997,,0.375,0.4166666666666667,,0.0,,20.8,35.2,Darrius Shepherd,2022
550,0,0,27.2,1.8,1.8,,,0.0625,,0.0,,22.5,38.5,Darvin Kidsy,2022
551,0,0,26.4,4.3,2.15,0.0,0.43,0.21875,2.0,0.0,5.22,19.7,36.8,Daurice Fountain,2022
552,0,0,29.4,358.40000000000003,239.13760000000002,344.3008,21.572933333333335,0.875,16.0,0.75,2.21,19.7,40.7,Davante Adams,2022
553,0,0,27.4,118.8,70.0,0.0,4.008333333333333,0.725,3.0,0.0,7.08,19.6,39.1,David Moore,2022
554,0,0,35.6,14.399999999999999,14.399999999999999,,,0.375,,0.0,,,9.9,David Nelson,2022
555,0,0,26.0,3.7,3.7,3.7,0.925,0.25,4.0,0.0,,20.3,33.9,David Sills,2022
556,0,0,25.6,2.7,2.7,2.7,1.35,0.125,2.0,0.0,,20.9,36.8,Davion Davis,2022
557,0,0,22.9,15.3998,15.3998,15.3998,1.1846,0.8125,13.0,0.0,7.3,21.2,26.7,Dax Milne,2022
558,0,0,23.0,4.2999,4.2999,4.2999,1.4333,0.1875,3.0,0.0,6.36,20.3,23.9,Dazz Newsome,2022
559,0,0,29.1,86.4994,38.699799999999996,86.4994,2.2242666666666664,0.9375,17.0,0.0,,20.4,43.2,DeAndre Carter,2022
560,0,0,30.0,332.8,262.7625,147.20000000000002,16.835833333333333,0.9375,10.0,0.75,1.27,18.2,39.3,DeAndre Hopkins,2022
561,0,0,30.5,3.3,3.3,,,0.0625,,0.0,4.33,22.8,43.7,DeAndre Smelter,2022
562,0,0,30.6,9.1,5.433333333333333,,1.3,0.28125,,0.0,,,14.8,DeAndrew White,2022
563,0,0,23.9,22.5001,11.25005,0.0,1.60715,0.28125,2.0,0.0,,,13.3,DeMichael Harris,2022
564,0,0,35.5,210.0,117.7,75.8,10.699166666666665,0.625,16.0,0.125,2.18,18.8,32.1,DeSean Jackson,2022
565,0,0,29.4,246.4,136.40005714285715,103.5,12.542866666666667,0.8125,10.0,0.14285714285714285,1.14,19.6,46.3,DeVante Parker,2022
566,0,0,32.2,4.0,4.0,,,0.0625,,0.0,3.05,19.5,25.0,DeVier Posey,2022
567,0,0,28.5,172.8,81.84,16.8,3.6733333333333333,0.7291666666666666,15.0,0.0,4.03,22.8,38.2,Dede Westbrook,2022
568,0,0,26.4,338.96,202.38673333333335,338.96,15.0712,0.828125,16.0,0.3333333333333333,2.04,20.6,41.3,Deebo Samuel,2022
569,0,0,27.9,16.0,16.0,,,0.125,,0.0,7.08,21.2,31.2,Demarcus Ayers,2022
570,0,0,27.7,107.6,65.6168,69.4008,5.8358,0.8035714285714286,17.0,0.0,4.28,20.0,26.6,Demarcus Robinson,2022
571,0,0,34.4,339.2,213.1,,7.8,0.9017857142857143,,0.6666666666666666,1.22,19.7,70.9,Demaryius Thomas,2022
572,0,0,23.9,50.4992,50.4992,50.4992,3.1562,1.0,16.0,0.0,6.26,,17.2,Demetric Felton,2022
573,0,0,33.5,22.0,10.0,,,0.46875,,0.0,5.17,19.7,32.1,Denarius Moore,2022
574,0,0,24.6,60.6996,41.0,21.3004,4.3404,0.625,11.0,0.0,2.27,19.9,42.3,Denzel Mims,2022
575,0,0,25.8,20.9,10.45,,0.95,0.5,,0.0,6.11,21.1,27.1,Deon Cain,2022
576,0,0,24.7,24.5,12.066666666666668,,4.625,0.140625,,0.0,,19.9,30.6,Deontay Burnett,2022
577,0,0,33.3,105.6,51.225,,,0.796875,,0.0,,,13.3,Deonte Thompson,2022
578,0,0,37.7,50.0,50.0,,,0.625,,0.0,3.18,19.0,29.2,Derek Hagan,2022
579,0,0,27.6,9.1,4.55,,0.0,0.0625,,0.0,,,11.8,Derrick Willies,2022
580,0,0,24.7,83.2,68.1504,83.2,4.2594,1.0,16.0,0.0,3.28,22.0,32.5,Devin Duvernay,2022
581,0,0,28.0,195.2,102.83999999999999,,6.2,0.6458333333333334,,0.0,2.09,19.3,41.4,Devin Funchess,2022
582,0,0,30.2,24.5,16.566666666666666,,7.4,0.21875,,0.0,2.05,20.5,26.8,Devin Smith,2022
583,0,0,31.2,22.0,9.666666666666666,,,0.375,,0.0,5.06,20.4,38.7,Devin Street,2022
584,0,0,23.5,185.5992,185.5992,185.5992,10.9176,1.0625,17.0,0.0,1.1,20.8,51.3,Devonta Smith,2022
585,0,0,33.6,316.8,159.03996,,3.7833,0.75,,0.2,1.24,18.8,62.5,Dez Bryant,2022
586,0,0,24.5,15.9,15.9,15.9,3.975,0.25,4.0,0.0,4.04,19.7,24.9,Dez Fitzpatrick,2022
587,0,0,29.5,0.0,0.0,,,0.0625,,0.0,7.17,19.8,28.0,Dezmin Lewis,2022
588,0,0,23.8,10.1,5.05,10.1,0.63125,0.28125,8.0,0.0,6.33,,14.8,Dezmon Patmon,2022
589,0,0,24.3,0.0,0.0,0.0,0.0,0.375,6.0,0.0,,21.6,22.0,Dillon Stoner,2022
590,0,0,25.6,274.4,217.66683333333333,274.4,13.912233333333333,0.984375,16.0,0.6666666666666666,3.02,20.8,34.0,Diontae Johnson,2022
591,0,0,30.2,13.500300000000001,6.066766666666667,-3.3,0.5024333333333334,0.90625,15.0,0.0,,21.5,28.8,Diontae Spencer,2022
592,0,0,38.0,30.5,30.5,,,0.3125,,0.0,2.02,21.2,34.7,Donnie Avery,2022
593,0,0,23.3,109.6998,84.0501,109.6998,6.3512,0.8125,14.0,0.0,6.08,19.5,25.1,Donovan Peoples-Jones,2022
594,0,0,28.8,172.8,84.35711428571429,,0.99165,0.6328125,,0.0,3.26,18.1,32.1,Donte Moncrief,2022
595,0,0,28.8,30.0,30.0,,,0.625,,0.0,,19.0,42.7,Donteea Dye,2022
596,0,0,33.3,163.2,72.64285714285714,,4.465,0.5703125,,0.0,,21.6,21.2,Dontrelle Inman,2022
597,0,0,29.1,110.60000000000001,98.7,,,0.875,,0.0,2.08,20.4,31.8,Dorial Green-Beckham,2022
598,0,0,33.7,268.8,210.42000000000002,,,0.9625,,0.6,,20.0,27.0,Doug Baldwin,2022
599,0,0,30.1,34.8,34.8,,8.7,0.25,,0.0,,22.3,25.2,Duke Williams,2022
600,0,0,37.7,135.0,72.75,,,0.6875,,0.0,1.23,21.0,35.4,Dwayne Bowe,2022
601,0,0,34.7,100.5,19.028557142857146,,-0.03334999999999999,0.59375,,0.0,6.11,22.0,32.9,Dwayne Harris,2022
602,0,0,22.6,28.0995,28.0995,28.0995,1.8733,0.9375,15.0,0.0,3.18,19.8,31.2,Dyami Brown,2022
603,0,0,29.0,0.0,0.0,,,0.25,,0.0,,21.2,32.1,Ed Eagan,2022
604,0,0,36.0,180.8,109.76666666666667,,,0.7083333333333334,,0.0,2.11,20.3,21.7,Eddie Royal,2022
605,0,0,29.4,126.1,60.93333333333334,,,0.5833333333333334,,0.0,,18.7,15.2,Eli Rogers,2022
606,0,0,22.1,138.1996,138.1996,138.1996,12.5636,0.6875,11.0,0.0,2.02,19.4,41.9,Elijah Moore,2022
607,0,0,35.2,299.2,191.79987500000001,131.6994,10.759500000000001,0.9166666666666666,14.0,0.375,3.18,19.5,34.2,Emmanuel Sanders,2022
608,0,0,25.7,53.900000000000006,33.1664,20.1994,2.188,0.6875,13.0,0.0,6.33,19.9,25.2,Equanimeous St. Brown,2022
609,0,0,35.2,252.0,152.2,,,0.765625,,0.25,3.23,20.5,44.5,Eric Decker,2022
610,0,0,36.9,32.400000000000006,9.05,,,0.640625,,0.0,,19.2,43.1,Eric Weems,2022
611,0,0,24.7,2.4,2.4,2.4,0.24,0.625,10.0,0.0,6.03,22.0,22.0,Frank Darby,2022
612,0,0,32.3,8.1,3.15,,,0.46875,,0.0,,,19.4,Frankie Hammond,2022
613,0,0,28.5,4.0,2.0,,0.5,0.1875,,0.0,,,9.6,Fred Brown,2022
614,0,0,30.7,28.0,10.625,,,0.234375,,0.0,,19.0,51.2,Freddie Martino,2022
615,0,0,23.8,86.4994,63.699299999999994,86.4994,3.8221999999999996,1.03125,17.0,0.0,6.35,,18.7,Freddie Swain,2022
616,0,0,23.2,136.9008,131.4008,125.9008,8.21255,1.0,16.0,0.0,4.22,19.4,34.4,Gabriel Davis,2022
617,0,0,29.3,3.2,2.6,,0.5,0.1875,,0.0,,22.5,15.9,Gehrig Dieter,2022
618,0,0,30.4,6.8999999999999995,2.7749999999999995,,2.3,0.175,,0.0,6.1,20.7,28.1,Geremy Davis,2022
619,0,0,28.4,73.5,45.38,0.0,2.45,0.59375,3.0,0.0,,20.6,24.5,Geronimo Allison,2022
620,0,0,33.8,259.2,190.5742857142857,,10.605,0.8828125,,0.5714285714285714,2.28,20.1,44.3,Golden Tate,2022
621,0,0,24.0,6.8999999999999995,2.4499999999999997,6.8999999999999995,0.18999999999999995,0.1875,5.0,0.0,,19.3,39.4,Greg Dortch,2022
622,0,0,38.7,169.6,107.6,,,0.875,,0.0,2.2,22.0,46.5,Greg Jennings,2022
623,0,0,33.0,12.8,12.8,,,0.25,,0.0,2.27,20.3,10.9,Greg Little,2022
624,0,0,33.8,32.8,19.566666666666666,,,0.22916666666666666,,0.0,4.15,21.0,34.0,Greg Salas,2022
625,0,0,26.9,133.0992,75.89296666666667,34.5797,6.7842666666666664,0.703125,17.0,0.0,,20.2,,Greg Ward,2022
626,0,0,32.3,42.0,13.825000000000001,,,0.421875,,0.0,,,15.6,Griff Whalen,2022
627,0,0,34.4,102.0,57.3,,,0.65625,,0.0,1.29,18.6,52.2,Hakeem Nicks,2022
628,0,0,37.7,118.80000000000001,60.85000000000001,,,0.546875,,0.0,3.21,22.0,30.1,Harry Douglas,2022
629,0,0,23.3,84.49980000000001,84.2997,84.49980000000001,9.2703,0.625,7.0,0.0,1.12,,17.5,Henry Ruggs,2022
630,0,0,26.4,259.1004,174.86679999999998,259.1004,11.2554,0.921875,17.0,0.3333333333333333,5.11,21.7,23.7,Hunter Renfrow,2022
631,0,0,28.1,16.5,16.5,,,0.1875,,0.0,,20.4,43.8,Hunter Sharp,2022
632,0,0,22.8,28.6,28.6,28.6,3.575,0.5,8.0,0.0,5.13,20.0,32.8,Ihmir Smith-Marsette,2022
633,0,0,27.9,0.0,0.0,,,0.0625,,0.0,,,7.0,Isaac Whitney,2022
634,0,0,30.5,0.0,-1.2000000000000002,,,0.625,,0.0,,,17.0,Isaiah Burse,2022
635,0,0,23.7,0.0,0.0,0.0,0.0,0.09375,2.0,0.0,5.26,21.0,31.3,Isaiah Coulter,2022
636,0,0,26.3,55.599999999999994,36.12495,40.0998,4.914866666666667,0.5,13.0,0.0,7.19,18.6,35.5,Isaiah Ford,2022
637,0,0,23.6,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,6.28,19.9,40.8,Isaiah Hodgins,2022
638,0,0,27.1,99.5792,54.35584,52.5,5.0079,0.7708333333333334,15.0,0.0,5.29,21.4,34.5,Isaiah McKenzie,2022
639,0,0,25.4,46.299400000000006,46.299400000000006,,3.3071,0.875,,0.0,,,18.7,Isaiah Wright,2022
640,0,0,25.1,7.0,7.0,,1.75,0.25,,0.0,,19.4,25.9,Isaiah Zuber,2022
641,0,0,26.8,5.4,5.4,,2.7,0.125,,0.0,,,14.5,Ishmael Hyman,2022
642,0,0,27.0,1.2000000000000002,1.2000000000000002,,,0.375,,0.0,4.33,20.3,27.6,J'Mon Moore,2022
643,0,0,29.5,-0.8,-0.8,,,0.25,,0.0,,,8.5,J.J. Jones,2022
644,0,0,30.1,133.0,60.78000000000001,,13.6,0.53125,,0.0,5.23,21.4,24.2,J.J. Nelson,2022
645,0,0,25.5,11.0001,10.700050000000001,10.4,2.8733500000000003,0.25,5.0,0.0,,21.7,34.7,Ja'Marcus Bradley,2022
646,0,0,22.2,304.5992,304.5992,304.5992,17.9176,1.0625,17.0,1.0,1.05,19.5,33.4,Ja'Marr Chase,2022
647,0,0,28.3,48.0,29.266666666666666,,,0.3541666666666667,,0.0,3.06,19.6,31.1,Jaelen Strong,2022
648,0,0,23.4,11.4003,11.4003,11.4003,1.2667,0.5625,9.0,0.0,4.24,20.6,45.0,Jaelon Darden,2022
649,0,0,30.3,39.6,19.49995,4.8,1.8177666666666668,0.5875,15.0,0.0,,21.6,40.7,Jake Kumerow,2022
650,0,0,29.6,87.29979999999999,45.24988333333334,39.499500000000005,4.423,0.7678571428571429,15.0,0.0,6.11,22.9,25.4,Jakeem Grant,2022
651,0,0,25.6,186.3999,130.1733,186.3999,8.914900000000001,0.828125,17.0,0.0,,20.8,24.8,Jakobi Meyers,2022
652,0,0,27.3,2.6,2.1,,2.1,0.0625,,0.0,4.32,22.5,27.7,Jaleel Scott,2022
653,0,0,23.9,0.0,0.0,0.0,0.0,0.1875,3.0,0.0,6.24,22.2,21.7,Jalen Camp,2022
654,0,0,25.0,97.2,64.76639999999999,97.2,4.047899999999999,0.53125,16.0,0.0,,20.2,22.2,Jalen Guyton,2022
655,0,0,23.4,87.2003,82.65,78.0997,6.2607,0.875,17.0,0.0,1.21,18.7,36.7,Jalen Reagor,2022
656,0,0,29.7,0.0,0.0,,,0.5,,0.0,4.04,18.9,34.4,Jalen Saunders,2022
657,0,0,26.4,6.6000000000000005,6.6000000000000005,,,0.1875,,0.0,,19.7,46.7,Jalen Tolliver,2022
658,0,0,26.9,38.0,38.0,,,0.625,,0.0,,20.1,24.8,Jalin Marshall,2022
659,0,0,38.2,187.2,180.0,,,1.0,,0.0,3.14,22.4,44.1,James Jones,2022
660,0,0,25.7,36.1998,19.2997,36.1998,1.3785500000000002,0.875,14.0,0.0,6.22,20.0,38.4,James Proche,2022
661,0,0,26.2,133.5,85.425125,65.8005,6.495566666666668,0.9125,15.0,0.0,2.28,18.4,33.3,James Washington,2022
662,0,0,30.4,23.0,20.0,,,0.625,,0.0,7.24,,2.3,James Wright,2022
663,0,0,29.0,198.4,149.07434285714285,109.7004,11.9589,0.875,12.0,0.0,4.06,19.2,33.3,Jamison Crowder,2022
664,0,0,28.5,0.0,0.0,,,0.125,,0.0,,19.8,16.1,Janarion Grant,2022
665,0,0,31.5,20.0,9.733333333333334,,,0.25,,0.0,5.36,20.7,37.0,Jared Abbrederis,2022
666,0,0,32.5,120.0,70.98333333333333,,3.6,0.8392857142857143,,0.0,4.23,21.8,40.2,Jarius Wright,2022
667,0,0,32.4,102.2,55.633333333333326,,5.3,0.6339285714285714,,0.0,,,11.2,Jaron Brown,2022
668,0,0,32.6,5.6,5.6,,,0.5,,0.0,,18.8,29.9,Jarrett Boykin,2022
669,0,0,29.5,267.2,213.5200125,132.9996,12.804666666666668,0.9652777777777778,12.0,0.625,2.31,19.8,40.0,Jarvis Landry,2022
670,0,0,39.1,75.0,51.0,,,0.78125,,0.0,4.12,22.4,36.2,Jason Avant,2022
671,0,0,26.9,8.6,5.0,8.6,1.9666666666666668,0.1875,2.0,0.0,,20.2,47.9,Jason Moore,2022
672,0,0,24.9,82.2,82.2,82.2,5.1375,1.0,16.0,0.0,7.03,19.2,37.9,Jauan Jennings,2022
673,0,0,27.7,42.9,22.366699999999998,,2.60385,0.578125,,0.0,7.06,23.0,28.2,Javon Wims,2022
674,0,0,30.8,42.4,42.4,,,0.5,,0.0,,22.1,25.6,Javontee Herndon,2022
675,0,0,27.2,7.700000000000001,7.700000000000001,,,0.4375,,0.0,,19.4,24.5,Jawill Davis,2022
676,0,0,28.1,23.400000000000002,7.839940000000001,2.9997,0.5175666666666666,0.3958333333333333,11.0,0.0,,19.4,19.3,Jaydon Mickens,2022
677,0,0,23.5,245.8,245.8,245.8,15.3625,1.0,16.0,1.0,1.06,21.8,19.7,Jaylen Waddle,2022
678,0,0,27.8,0.0,0.0,,0.0,0.1875,,0.0,,22.1,16.4,Jeff Badet,2022
679,0,0,31.0,36.4,13.25,,,0.453125,,0.0,7.21,20.2,45.2,Jeff Janis,2022
680,0,0,33.2,9.6,9.6,,,0.25,,0.0,,19.5,36.4,Jeff Maehl,2022
681,0,0,25.1,33.699600000000004,18.366533333333336,19.200000000000003,2.2027666666666668,0.40625,12.0,0.0,,19.4,20.4,Jeff Smith,2022
682,0,0,28.4,3.9000000000000004,2.5500000000000003,,,0.1875,,0.0,4.33,21.7,23.9,Jehu Chesson,2022
683,0,0,31.1,67.2,35.2,,,0.3125,,0.0,,21.4,50.8,Jeremy Butler,2022
684,0,0,33.6,147.2,66.78,,,0.7125,,0.0,5.22,21.8,26.9,Jeremy Kerley,2022
685,0,0,34.1,276.8,182.75,,,0.859375,,0.5,1.19,19.3,29.5,Jeremy Maclin,2022
686,0,0,34.2,57.6,27.733333333333334,,,0.6666666666666666,,0.0,,,7.3,Jeremy Ross,2022
687,0,0,32.3,176.0,120.38,,,0.95,,0.0,,18.6,36.1,Jermaine Kearse,2022
688,0,0,36.3,16.5,16.5,,,0.3125,,0.0,2.15,18.6,59.6,Jerome Simpson,2022
689,0,0,33.0,9.8,9.8,,,0.125,,0.0,3.19,19.2,21.8,Jerrel Jernigan,2022
690,0,0,40.0,112.5,109.44999999999999,,,0.90625,,0.0,4.12,19.2,29.2,Jerricho Cotchery,2022
691,0,0,23.1,157.6,121.3,85.0,9.175,0.8125,10.0,0.0,1.15,19.4,25.1,Jerry Jeudy,2022
692,0,0,28.3,5.6000000000000005,0.6600000000000001,0.0,0.03333333333333333,0.5208333333333334,3.0,0.0,,22.6,33.7,JoJo Natson,2022
693,0,0,34.2,20.0,20.0,,,0.25,,0.0,,21.5,49.3,Joe Morgan,2022
694,0,0,24.4,8.9001,8.9001,,0.8091,0.6875,,0.0,5.05,20.7,26.1,Joe Reed,2022
695,0,0,32.2,220.5,123.63754999999999,0.0,8.485199999999999,0.7916666666666666,4.0,0.25,3.27,21.4,42.4,John Brown,2022
696,0,0,26.0,28.800199999999997,14.400099999999998,0.0,1.1077,0.4375,1.0,0.0,5.23,22.3,25.8,John Hightower,2022
697,0,0,26.5,95.2,44.69998,41.0,5.744433333333333,0.46875,10.0,0.0,1.09,18.8,34.1,John Ross,2022
698,0,0,28.4,2.1,2.1,,2.1,0.0625,,0.0,7.22,23.6,43.4,John Ursua,2022
699,0,0,31.8,45.0,11.819999999999999,,0.35,0.375,,0.0,,25.0,17.3,Johnny Holton,2022
700,0,0,30.4,3.0,3.0,,,0.125,,0.0,,21.6,23.8,Jonathan Krause,2022
701,0,0,30.6,3.6,3.6,,,0.0625,,0.0,,19.8,28.5,Jordan Leslie,2022
702,0,0,35.7,44.800000000000004,43.900000000000006,,,0.75,,0.0,,20.9,26.1,Jordan Norwood,2022
703,0,0,28.7,1.2,1.2,,,0.125,,0.0,5.15,21.0,27.2,Jordan Payton,2022
704,0,0,30.3,47.3,37.15,,,0.625,,0.0,,20.6,32.5,Jordan Taylor,2022
705,0,0,26.9,0.0,0.0,0.0,0.0,0.125,2.0,0.0,,22.2,23.7,Jordan Veasy,2022
706,0,0,37.0,328.0,230.925,,,0.953125,,0.5,2.05,20.3,49.6,Jordy Nelson,2022
707,0,0,33.0,68.39999999999999,35.8,,2.0,0.45535714285714285,,0.0,,21.3,16.9,Josh Bellamy,2022
708,0,0,29.5,120.0,79.36666666666666,,,0.6666666666666666,,0.0,1.22,18.8,38.6,Josh Doctson,2022
709,0,0,31.1,139.2,68.03992000000001,14.1996,3.99165,0.5833333333333334,12.0,0.0,2.5,19.4,25.0,Josh Gordon,2022
710,0,0,30.6,76.5,42.76666666666667,,,0.7708333333333334,,0.0,3.22,20.9,33.8,Josh Huff,2022
711,0,0,26.2,18.900000000000002,9.266666666666667,,1.7,0.3333333333333333,,0.0,4.22,20.5,35.3,Josh Malone,2022
712,0,0,37.0,25.6,25.6,,,0.5,,0.0,6.08,20.2,24.7,Josh Morgan,2022
713,0,0,22.7,92.89989999999999,92.89989999999999,92.89989999999999,5.4647,1.0625,17.0,0.0,3.13,21.0,25.9,Josh Palmer,2022
714,0,0,27.3,124.2992,78.63991999999999,80.60040000000001,6.195133333333334,0.8125,12.0,0.0,4.1,19.6,39.7,Josh Reynolds,2022
715,0,0,25.5,294.4,173.57984,34.8,10.3304,0.78125,5.0,0.4,2.3,18.8,31.9,JuJu Smith-Schuster,2022
716,0,0,25.7,11.7999,3.9332999999999996,11.7999,0.5619,0.203125,7.0,0.0,6.14,,14.5,JuWann Winfree,2022
