,id_x,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek
846,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
845,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
864,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
865,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
878,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
866,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
877,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
880,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
876,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
875,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
881,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
874,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
882,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
883,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
873,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
872,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
884,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
871,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
885,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
886,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
887,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
888,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
889,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
869,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
890,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
868,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
867,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
844,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
843,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
842,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
841,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
816,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
815,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
814,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
813,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
812,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
811,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
894,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
895,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
896,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
897,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
898,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
899,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
900,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
901,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
902,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
903,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
904,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
905,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
906,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
908,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
909,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
817,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
818,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
819,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
831,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
840,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
839,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
838,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
837,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
836,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
835,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
834,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
833,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
832,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
830,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
820,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
829,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
828,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
827,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
826,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
825,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
824,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
823,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
822,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
821,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
879,45ab425b-f1aa-4cda-b255-8790ee1ded8e,Josh,Johnson,-,1.8937260770855713,,WR,Detroit Lions,,
1189,fc1c73c1-9033-49ae-bf12-1afddc789f63,Deon,Jackson,-,1.8924820970855714,,RB,Indianapolis Colts,,
1184,57900553-d7ff-451a-b49a-9a50fa2d377e,Reggie,Bonnafon,-,1.8896345770855714,,RB,Washington Commanders,,
1130,1a088774-d99f-47d8-adc8-c6148e640efe,Nathan,Cottrell,-,1.8896345770855714,,RB,Jacksonville Jaguars,,
1182,50af9588-773e-45ef-a6e9-6f2febf278b7,Trey,Edmunds,-,1.8744065970855712,,RB,Pittsburgh Steelers,,
1132,a0d448c7-df07-452a-b140-c6b0db9cc739,Spencer,Brown,-,1.8732287370855714,,RB,Carolina Panthers,,
1104,46138bb5-9ef5-4885-b42b-f3e5b78d6720,Hunter,Kampmoyer,-,1.8664374770855714,,TE,Los Angeles Chargers,,
464,4da7838e-da15-4adc-af7a-7ab9b9c12aea,Brandon,Powell,-,1.8455888370855713,,WR,Los Angeles Rams,,
1156,0595bcac-9985-42c1-8240-a9e053635999,Antony,Auclair,-,1.8337654570855713,,TE,Houston Texans,,
1149,f0927cde-9c06-4a49-bc13-3a82482c9a69,Jody,Fortson,-,1.8303486770855713,,TE,Kansas City Chiefs,,
1116,8b529ab1-71a8-47c3-ba89-5c118d93dcbe,Isaiah,Hodgins,-,1.8271347770855713,,WR,Buffalo Bills,,
562,f0e4f594-12fb-4b30-bfb3-ff44a3026628,Vyncint,Smith,-,1.8235811370855712,,WR,Tampa Bay Buccaneers,,
525,dc1369ed-1df4-4c6e-8ef1-9ac4caa7a6e2,Jake,Kumerow,-,1.8182198370855713,,WR,Buffalo Bills,,
587,2914e4dd-1185-46b3-a01d-22d1f07cd334,Kawaan,Baker,-,1.8148028170855712,,WR,New Orleans Saints,,
355,3f7b5561-c11e-4645-8b09-854589b9176e,Mike,Thomas,216,1.8148028170855712,WR145,WR,Cincinnati Bengals,,
592,a91ace03-92c7-47e0-8f9d-31668fd50d75,Dezmon,Patmon,-,1.8148028170855712,,WR,Indianapolis Colts,,
440,eb8720c3-e9ec-431b-b769-25f3e11e898c,Dazz,Newsome,-,1.8138288770855713,,WR,Chicago Bears,,
439,985b1c00-bf77-4c5a-b550-864728dc15a1,Seth,Williams,-,1.7987552970855714,,WR,Denver Broncos,,
585,276e7b97-64cc-4592-953c-36e2d86e7592,Ethan,Wolf,-,1.7629641970855712,,TE,New Orleans Saints,,
1125,357be8ab-47fa-45f4-ad95-5922027d2295,Garrett,Griffin,-,1.7629641970855712,,TE,Detroit Lions,,
591,652d56cf-c959-4805-995c-1089f6c55057,Kevin,Rader,-,1.7629641970855712,,TE,Pittsburgh Steelers,,
590,6d4ad53b-f07d-4328-8a8d-2ec780091572,Jordan,Veasy,-,1.7629641970855712,,WR,,,
579,93254e4c-e934-4cfb-856a-c2ded0361ff4,DeMichael,Harris,-,1.7629641970855712,,WR,Indianapolis Colts,,
581,0f54fc5e-c6e7-4e00-a3f1-e0cc1706c0d9,Nick,Bowers,-,1.7629641970855712,,TE,Las Vegas Raiders,,
526,f60cc5e3-085c-4790-8ba8-8912ca05e1b3,Ja'Marcus,Bradley,-,1.7629641970855712,,WR,Cleveland Browns,,
1170,94a99ef2-18a6-4be0-a07a-132d3b9e7060,Tony,Poljan,-,1.7629641970855712,,TE,Baltimore Ravens,,
573,a1ed2adc-0272-4d67-92db-fbc6d5f83f66,Aaron,Fuller,-,1.7629641970855712,,WR,Seattle Seahawks,,
531,ef13ab00-60ee-4cff-9c9a-e30ca4a15a5d,Johnny,Mundt,-,1.7629641970855712,,TE,Minnesota Vikings,,
571,09380057-17f4-4144-85a0-a4591fe7976b,Trenton,Irwin,-,1.7629641970855712,,WR,Cincinnati Bengals,,
1160,c106c413-3dff-414a-8562-88a570992171,Cody,Thompson,-,1.7629641970855712,,WR,Seattle Seahawks,,
1178,53375711-0623-42cf-9765-c17492aa5b74,Matt,Bushman,-,1.7629641970855712,,TE,Kansas City Chiefs,,
1180,4f11678d-0176-4530-b63f-100fb0c543d7,David,Wells,-,1.7629641970855712,,TE,Arizona Cardinals,,
547,82392a18-d101-4a3c-94e2-17872f816aa2,Ben,Ellefson,-,1.7629641970855712,,TE,Minnesota Vikings,,
542,ee2297fd-0258-4356-8339-a45497844e93,Tanner,Hudson,-,1.7629641970855712,,TE,San Francisco 49ers,,
1082,f8010402-eb0e-4ae2-89fe-56683f7c572f,Kirk,Merritt,-,1.7629641970855712,,WR,New Orleans Saints,,
1157,00fd1acb-a71f-4afc-a290-c832ccbccdca,Lawrence,Cager,-,1.7629641970855712,,TE,NY Jets,,
534,6c9e16e5-b92b-4d66-90bf-db84f48256e9,Deon,Yelder,-,1.7629641970855712,,TE,Arizona Cardinals,,
1106,40a6b3ee-0b6f-47ce-8137-48f0c90e43b4,J.P.,Holtz,-,1.7629641970855712,,TE,New Orleans Saints,,
480,80c0efe3-a947-41ab-b786-fbe460052f59,Darrell,Daniels,-,1.7629641970855712,,TE,Arizona Cardinals,,
1140,371e6572-3999-4214-ae42-923d5039ab74,Dillon,Stoner,-,1.7629641970855712,,WR,Las Vegas Raiders,,
533,c5987db8-1394-495d-892a-eb3daad9b116,River,Cracraft,-,1.7629641970855712,,WR,Miami Dolphins,,
1142,3c576910-a43e-4c83-a779-7a82258600c9,Mitchell,Wilcox,-,1.7629641970855712,,TE,Cincinnati Bengals,,
1099,ad82023b-db45-4f9e-be6c-8e0c908df206,Davion,Davis,-,1.7629641970855712,,WR,Houston Texans,,
1129,18f44bf1-4b03-45ef-8c27-e2408faf9ac8,C.J.,Board,-,1.7629641970855712,,WR,NY Giants,,
1145,6ecf0a7d-e894-4d75-85a1-f3d48cf04bf9,Codey,McElroy,-,1.7629641970855712,,TE,Tampa Bay Buccaneers,,
1118,141d1a0c-a2dd-441b-9220-00180bd0cb42,Brandon,Dillon,-,1.7629641970855712,,TE,NY Jets,,
492,064bfce6-9016-4abd-a58b-1a83770c6910,Malik,Taylor,-,1.7629641970855712,,WR,Green Bay Packers,,
292,62946adf-2a0d-4b9c-88d3-6da6e5e029cc,Noah,Togiai,215.9,1.7629641970855712,TE45,TE,Philadelphia Eagles,,
1150,ef7bba0a-1f45-43cb-aaa3-01517241a331,Alex,Bachman,-,1.7629641970855712,,WR,NY Giants,,
1154,c2e99d45-c054-459d-a264-0b67b435beb7,David,Sills,-,1.7629641970855712,,WR,NY Giants,,
1155,1bd8942c-ef82-4f91-af27-0d7bb25d741c,Stanley,Morgan,-,1.7629641970855712,,WR,Cincinnati Bengals,,
1128,212df75d-3f5f-4cb8-91df-9ae8886fa17b,Nsimba,Webster,-,1.7629641970855712,,WR,Chicago Bears,,
1115,8b4d2804-d7c1-43b1-a855-687e52bd79ef,Tarik,Black,-,1.7629641970855712,,WR,NY Jets,,
497,3cc81a02-085d-4292-b985-a80f17f7a1d8,Kenny,Yeboah,-,1.7621677370855713,,TE,NY Jets,,
1185,5653dcbc-f3d6-4fbf-b85d-626357756d22,Miller,Forristall,-,1.7603446570855712,,TE,Cleveland Browns,,
1186,e16fd0ac-6df1-44fa-a65f-64b421533ce5,Kendall,Blanton,-,1.7603446570855712,,TE,Los Angeles Rams,,
532,738f287a-ec1e-4cb6-9516-710b2dcf2766,Colin,Thompson,-,1.7603446570855712,,TE,Carolina Panthers,,
1123,1645e166-2208-4889-9de7-793dad120dab,Ian,Bunting,-,1.7603446570855712,,TE,Dallas Cowboys,,
524,512b88c9-59de-44b1-b1e7-53c96cb0ac2c,Reggie,Gilliam,-,1.7603446570855712,,RB,Buffalo Bills,,
563,112775f9-a26e-4168-a3f1-8c6fb6ce1904,Cody,Hollister,-,1.7603446570855712,,WR,Tennessee Titans,,
528,f6d2a249-3ce3-4f88-a518-89db01175938,Cethan,Carter,-,1.7603446570855712,,TE,Miami Dolphins,,
1107,4113e1e4-ab90-4ad1-a522-868a9f2d4cf1,Chris,Myarick,-,1.7603446570855712,,TE,NY Giants,,
289,201d9f0c-3426-4ecb-863d-515dd5f54ab7,Eric,Tomlinson,215.9,1.7603446570855712,TE44,TE,Denver Broncos,,
1124,334c5deb-7a4f-470b-b1ff-cfcb99ef6700,Jordan,Franks,-,1.7603446570855712,,TE,,,
1094,cfa96f21-29f6-43eb-999d-79c9280d03a7,Jack,Stoll,-,1.7603446570855712,,TE,Philadelphia Eagles,,
1144,6fd32a5f-b5df-477c-91dc-cc0cfd09c76e,Greg,Dortch,-,1.7467243170855713,,WR,Arizona Cardinals,,
1159,bf22fac3-0229-43f2-a7bb-645470eb4151,D.J.,Montgomery,-,1.7427682770855712,,WR,NY Jets,,
